DATAFLOW,LAST UPDATE,freq,unit,age,agedef,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Croácia,2018,1.52550,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Croácia,2019,1.53560,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Croácia,2020,1.56441,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Croácia,2021,1.62617,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Croácia,2022,1.53385,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Croácia,2023,1.46590,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Hungria,1960,2.02241,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Hungria,1961,1.93701,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Hungria,1962,1.79209,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Hungria,1963,1.82055,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Hungria,1964,1.81538,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Hungria,1965,1.82191,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Hungria,1966,1.88682,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Hungria,1967,2.01170,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Hungria,1968,2.06325,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Hungria,1969,2.03826,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Hungria,1970,1.97932,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Hungria,1971,1.92973,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Hungria,1972,1.92742,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Hungria,1973,1.92916,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Hungria,1974,2.27164,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Hungria,1975,2.34796,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Hungria,1976,2.23323,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Hungria,1977,2.15288,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Hungria,1978,2.06493,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Hungria,1979,2.01178,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Hungria,1980,1.91266,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Hungria,1981,1.87544,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Hungria,1982,1.79502,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Hungria,1983,1.74626,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Hungria,1984,1.75450,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Hungria,1985,1.84817,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Hungria,1986,1.83835,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Hungria,1987,1.81954,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Hungria,1988,1.80843,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Hungria,1989,1.81790,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Hungria,1990,1.86671,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Hungria,1991,1.87349,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Hungria,1992,1.77341,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Hungria,1993,1.68416,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Hungria,1994,1.63921,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Hungria,1995,1.56880,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Hungria,1996,1.45591,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Hungria,1997,1.37484,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Hungria,1998,1.32415,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Hungria,1999,1.28184,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Hungria,2000,1.31887,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Hungria,2001,1.30858,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Hungria,2002,1.30263,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Hungria,2003,1.27180,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Hungria,2004,1.27586,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Hungria,2005,1.30646,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Hungria,2006,1.33990,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Hungria,2007,1.31579,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Hungria,2008,1.34746,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Hungria,2009,1.32118,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Hungria,2010,1.24982,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Hungria,2011,1.23322,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Hungria,2012,1.33735,b,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Hungria,2013,1.35564,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Hungria,2014,1.44553,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Hungria,2015,1.45858,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Hungria,2016,1.54658,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Hungria,2017,1.56212,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Hungria,2018,1.56572,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Hungria,2019,1.57745,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Hungria,2020,1.61070,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Hungria,2021,1.63064,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Hungria,2022,1.57060,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Hungria,2023,1.54857,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Irlanda,1960,3.78218,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Irlanda,1961,3.78307,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Irlanda,1962,3.91829,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Irlanda,1963,4.01325,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Irlanda,1964,4.06884,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Irlanda,1965,4.03569,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Irlanda,1966,3.93632,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Irlanda,1967,3.83656,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Irlanda,1968,3.76865,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Irlanda,1969,3.83041,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Irlanda,1970,3.85240,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Irlanda,1971,3.93180,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Irlanda,1972,3.84090,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Irlanda,1973,3.70647,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Irlanda,1974,3.58502,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Irlanda,1975,3.36831,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Irlanda,1976,3.28615,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Irlanda,1977,3.24424,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Irlanda,1978,3.21259,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Irlanda,1979,3.21456,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Irlanda,1980,3.20676,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Irlanda,1981,3.05497,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Irlanda,1982,2.94291,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Irlanda,1983,2.73812,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Irlanda,1984,2.57542,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Irlanda,1985,2.48213,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Irlanda,1986,2.43750,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Irlanda,1987,2.31518,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Irlanda,1988,2.17063,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Irlanda,1989,2.07752,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Irlanda,1990,2.11117,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Irlanda,1991,2.07780,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Irlanda,1992,1.99095,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Irlanda,1993,1.90402,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Irlanda,1994,1.84644,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Irlanda,1995,1.84362,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Irlanda,1996,1.88385,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Irlanda,1997,1.93320,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Irlanda,1998,1.94046,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Irlanda,1999,1.89966,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Irlanda,2000,1.88684,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Irlanda,2001,1.93523,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Irlanda,2002,1.96662,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Irlanda,2003,1.95719,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Irlanda,2004,1.92785,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Irlanda,2005,1.85809,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Irlanda,2006,1.90847,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Irlanda,2007,2.00564,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Irlanda,2008,2.05938,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Irlanda,2009,2.05615,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Irlanda,2010,2.04899,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Irlanda,2011,2.02614,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Irlanda,2012,1.98295,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Irlanda,2013,1.92648,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Irlanda,2014,1.89256,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Irlanda,2015,1.85272,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Irlanda,2016,1.80810,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Irlanda,2017,1.76205,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Irlanda,2018,1.74414,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Irlanda,2019,1.69270,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Irlanda,2020,1.59822,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Irlanda,2021,1.72155,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Irlanda,2022,1.51448,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Irlanda,2023,1.50183,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Itália,1960,2.37331,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Itália,1961,2.42113,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Itália,1962,2.44062,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Itália,1963,2.50083,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Itália,1964,2.65183,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Itália,1965,2.59296,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Itália,1966,2.57434,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Itália,1967,2.49916,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Itália,1968,2.49309,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Itália,1969,2.46351,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Itália,1970,2.38282,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Itália,1971,2.39700,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Itália,1972,2.34727,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Itália,1973,2.30494,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Itália,1974,2.28452,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Itália,1975,2.17081,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Itália,1976,2.04374,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Itália,1977,1.93148,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Itália,1978,1.83963,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Itália,1979,1.72910,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Itália,1980,1.64119,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Itália,1981,1.58481,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Itália,1982,1.56163,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Itália,1983,1.50594,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Itália,1984,1.45742,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Itália,1985,1.41824,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Itália,1986,1.35105,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Itália,1987,1.32873,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Itália,1988,1.36047,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Itália,1989,1.32617,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Itália,1990,1.33430,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Itália,1991,1.30225,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Itália,1992,1.30022,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Itália,1993,1.25202,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Itália,1994,1.21064,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Itália,1995,1.19215,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Itália,1996,1.19727,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Itália,1997,1.21287,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Itália,1998,1.21359,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Itália,1999,1.23308,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Itália,2000,1.25688,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Itália,2001,1.25097,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Itália,2002,1.27042,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Itália,2003,1.28843,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Itália,2004,1.34052,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Itália,2005,1.33371,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Itália,2006,1.36760,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Itália,2007,1.39300,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Itália,2008,1.43797,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Itália,2009,1.43716,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Itália,2010,1.44063,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Itália,2011,1.42436,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Itália,2012,1.41804,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Itália,2013,1.38871,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Itália,2014,1.38430,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Itália,2015,1.36496,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Itália,2016,1.35717,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Itália,2017,1.33744,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Itália,2018,1.30586,b,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Itália,2019,1.26702,b,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Itália,2020,1.24459,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Itália,2021,1.25223,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Itália,2022,1.24272,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Itália,2023,1.20579,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Lituânia,1970,2.40064,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Lituânia,1971,2.41407,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Lituânia,1972,2.34490,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Lituânia,1973,2.22094,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Lituânia,1974,2.20713,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Lituânia,1975,2.17985,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Lituânia,1976,2.17585,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Lituânia,1977,2.13662,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Lituânia,1978,2.08454,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Lituânia,1979,2.04650,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Lituânia,1980,1.98984,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Lituânia,1981,1.97988,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Lituânia,1982,1.96635,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Lituânia,1983,2.09608,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Lituânia,1984,2.07413,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Lituânia,1985,2.08478,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Lituânia,1986,2.12433,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Lituânia,1987,2.11079,,
ESTAT:DEMO_FRATE(1.0),29/01/26 23:00:00,Annual,Number,Total,Age in completed years,Lituânia,1988,2.01680,,
